Taxon	72v3.B	60v2.B	11v2.B	75v3.A	36v5.A	70v4.B	219v4.A	76v5.A	190v5.B	61v2.A	9v5.A	20v4.A	86v3.A	82v4.B	82v2.B	14v3.A	195v4.A	190v2.B	60v5.B	143v4.A	195v5.A	20v2.A	85v3.A	99v3.B	37v2.A	29v2.B	12v2.B	12v3.B	20v3.A	2v5.A	56v4.B	51v4.B	195v3.A	28v5.A	36v4.A	29v3.B	97v4.A	77v2.A	182v5.B	73v2.B	80v3.B	31v5.A	61v3.A	9v4.A	204v4.B	16v3.B	18v2.A	193v3.B	221v4.B	33v4.B	204v5.B	31v2.A	193v2.B	48v5.A	16v5.B	97v5.A	40v5.B	75v5.A	17v3.A	85v4.A	13v4.A	44v3.B	13v5.A	55v2.A	182v4.B	80v4.B	55v5.A	54v2.B	7v5.A	54v3.B	77v3.A	17v5.A	78v5.B	204v3.B	2v2.A	129v4.A	84v5.A	79v2.B	34v2.B	91v5.A	116v5.A	84v4.A	9v3.A	30v3.B	99v2.B	36v2.A	73v5.B	2v4.A	143v3.A	4v5.A	89v5.B	71v2.B	78v2.B	11v4.B	73v3.B	18v3.A	18v5.A	120v4.A	193v4.B	15v4.A	219v5.A	34v5.B	60v3.B	97v3.A	22v2.A	19v3.B	37v4.A	120v2.A	72v2.B	78v4.B	16v2.B	76v4.A	84v3.A	108v3.B	28v2.A	14v2.A	90v3.A	79v3.B	61v4.A	22v5.A	190v4.B	89v2.B	17v2.A	31v4.A	116v4.A	64v2.A	15v3.A	11v5.B	7v4.A	78v3.B	12v5.B	108v2.B	89v4.B	221v2.B	6v4.B	80v2.B.A48	29v4.B	116v2.A	85v5.A	91v3.A	30v4.B	129v5.A	4v2.A	221v5.B	26v2.B	28v4.A	60v4.B	55v3.A	28v3.A	33v2.B	7v2.A	54v4.B	70v5.B	2v3.A	91v4.A	64v4.A	76v2.A	71v4.B	90v2.A	51v5.B	26v4.B	34v3.B	97v2.A	26v3.B	5v5.B	44v2.B	56v5.B	18v4.A	16v4.B	5v4.B	129v3.A	70v3.B	73v4.B	72v5.B	193v5.B	9v2.A	86v2.A	30v2.B	71v3.B	108v4.B	40v2.B	40v3.B	86v5.A	31v3.A	6v2.B	13v2.A	77v5.A	14v5.A	72v4.B	56v3.B	56v2.B	36v3.A	34v4.B	75v4.A	6v5.B	15v5.A	4v3.A	51v3.B	19v5.B	182v2.B	37v5.A	44v5.B	129v2.A	4v4.A	90v4.A	5v3.B	75v2.A	71v5.B	79v4.B	66v5.A	37v3.A	30v5.B	204v2.B	85v2.A	13v3.A	48v4.A	12v4.B	143v2.A	40v4.B	143v5.A	22v4.A	108v5.B	19v2.B	64v3.A	190v3.B	89v3.B	15v2.A	66v4.A	219v3.A	66v2.A	77v4.A	54v5.B	11v3.B	55v4.A	76v3.A	182v3.B	20v5.A	61v5.A	82v3.B	86v4.A	33v5.B	80v5.B	120v5.A	14v4.A	22v3.A	48v2.A	48v3.A	26v5.B	116v3.A	120v3.A	6v3.B	82v5.B	195v2.A	99v5.B	64v5.A	19v4.B	27v2.B	99v4.B	91v2.A	5v2.B	70v2.B	33v3.B	17v4.A	44v4.B	84v2.A	27v3.B	27v4.B	90v5.A	79v5.B	27v5.B	219v2.A	51v2.B	66v3.A	221v3.B	7v3.A	29v5.B
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister	3.0	13.7	17.9	4.0	314.3	83.9	3.3	252.8	3.3	525.4	7.1	232.8	3.0	3.3	391.1	3.0	3.0	3.0	3.0	49.2	3.0	183.5	90.6	5.3	3.0	3.0	5.9	3.0	58.4	10.3	3.0	20.0	3.0	22.9	384.7	3.0	3.0	5.8	124.5	3.0	5.2	3.0	3.0	3.0	3.0	3.0	69.4	3.3	3.0	4.3	3.0	3.0	3.0	3.0	3.0	3.0	3.0	5.2	3.0	13.8	3.0	3.0	3.3	52.6	141.8	8.4	3.0	4.9	3.0	3.0	3.0	3.0	3.0	3.0	5.3	3.0	3.0	265.9	35.2	3.0	37.2	4.0	3.0	4.9	3.0	627.7	3.3	3.0	3.0	117.3	3.3	29.2	12.8	9.3	3.0	110.9	187.0	3.0	3.3	17.6	3.0	3.3	4.3	3.0	4.6	3.0	3.0	3.0	3.0	3.0	3.0	194.3	3.0	3.0	78.9	3.0	51.4	3.0	3.0	26.1	24.6	3.0	3.0	3.3	3.0	3.6	12.5	12.2	3.0	3.0	3.0	19.8	3.0	3.0	11.2	45.7	3.0	212.7	4.6	3.0	159.8	3.0	123.2	29.9	72.0	79.8	3.0	3.0	91.8	3.0	3.0	3.0	419.3	3.0	3.0	3.0	356.8	12.8	5.8	9.6	3.0	3.0	3.0	3.0	17.3	529.7	3.0	109.0	3.0	3.0	3.3	8.4	3.0	3.0	3.0	3.0	3.3	79.6	3.0	3.6	5.9	8.4	3.0	3.3	66.8	3.0	6.8	3.0	3.0	3.0	3.0	168.9	3.6	6.8	11.0	16.3	18.8	4.9	101.0	109.3	3.0	325.2	3.0	12.9	7.7	53.1	7.7	15.0	3.3	3.0	3.0	7.8	3.0	21.0	3.0	3.0	3.0	70.1	4.3	84.3	24.9	48.0	42.9	3.0	3.0	3.0	12.5	3.0	3.0	58.9	3.0	5.2	3.0	3.0	138.1	3.6	150.0	3.0	3.0	3.0	4.0	16.0	3.3	3.0	15.4	29.9	3.0	16.0	3.3	3.3	24.2	3.3	3.0	3.0	3.3	43.5	7.1	3.0	3.0	12.5	107.0	3.0	3.0	3.3	3.0	8.7	4.6	29.9	89.3	7.7	3.0	10.3	3.6	3.3	3.0	3.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas	2.7	3.3	2.7	2.7	2.7	2.7	901.8	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	296.1	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	3.0	2.7	2.7	2.7	12.8	2.7	2.7	2.7	2.7	2.7	5.6	3.0	8.7	2.7	9.7	2.7	2.7	2.7	3.0	2.7	2.7	2.7	2.7	3.0	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	3.0	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	29.0	3.0	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	978.2	8.7	2.7	1645.4	4.0	2.7	2.7	2.7	2.7	2.7	1336.2	2.7	2.7	2.7	6.5	2.7	2.7	2.7	2.7	2.7	2.7	3.0	2.7	2.7	2.7	2.7	4.0	2.7	2.7	2.7	2.7	2.7	2.7	2.7	3.0	2.7	3.3	2.7	2.7	2.7	2.7	2.7	2.7	83.9	2.7	2.7	3.0	2.7	2.7	2.7	2.7	2.7	14.7	2.7	2.7	2.7	2.7	2.7	2.7	11.6	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	5.6	2.7	2.7	235.2	2.7	2.7	2.7	2.7	2.7	18.8	2.7	2.7	2.7	2.7	2.7	3.0	2.7	2.7	4.3	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	8.7	2.7	2.7	2.7	3.3	2.7	2.7	2.7	2.7	12.5	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	3.0	3.0	2.7	2.7	2.7	2.7	2.7	2157.4	2.7	2.7	3.0	2.7	2.7	13.5	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2295.5	2.7	2.7	2.7	2.7	2.7	3.4	2705.9	2.7	2.7	2.7	28.0	2.7	2.7	2.7	21.3	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	43.5	2.7	2.7	2.7	2.7	2.7
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera	2.7	30.5	2.7	3.0	2.7	2.7	2.7	346.3	78.5	2.7	2.7	2.7	2.7	2.7	127.7	2.7	99.2	2.7	37.8	2.7	56.8	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	3.7	2.7	2.7	68.9	2.7	3.3	2.7	2.7	2.7	3.0	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	8.4	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	3.4	2.7	4.3	2.7	2.7	2.7	2.7	2.7	3.0	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	3.0	2.7	30.9	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	372.6	2.7	3.0	2.7	2.7	2.7	2.7	2.7	32.5	51.1	2.7	2.7	2.7	2.7	3.0	2.7	2.7	2.7	2.7	2.7	2.7	2.7	3.0	2.7	2.7	3.3	24.2	2.7	2.7	2.7	2.7	2.7	5.9	2.7	2.7	55.5	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	944.5	2.7	2.7	2.7	2.7	2.7	2.7	2.7	6.0	2.7	2.7	2.7	2.7	3.0	2.7	2.7	2.7	3.3	3.3	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	3.0	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	4.0	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	59.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	3.0	2.7	2.7	2.7	291.2	2.7	2.7	2.7	11.3	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	3.0	2.7	2.7	2.7	2.7	3.0	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	3.0	2.7	2.7	2.7	2.7	2.7
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Mitsuokella	0.3	0.3	0.3	0.3	0.3	0.3	0.3	82.5	0.3	0.3	0.3	0.3	0.3	0.3	117.4	0.3	0.3	0.6	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	9.2	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	16.1	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	184.0	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	552.0	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.6	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	2.5	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.6	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	89.8	0.3	0.3	0.3	41.8	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium	3.9	6.4	12.8	148.8	3.9	5.5	62.5	8.7	114.9	20.6	3.9	17.2	52.3	395.5	61.0	65.0	55.5	218.5	5.5	3.9	70.3	7.7	395.9	39.4	107.0	22.9	3.9	3.9	5.8	3.9	83.9	24.1	252.9	3.9	4.2	3.9	44.3	285.4	3.9	139.3	407.8	55.8	77.1	3.9	163.4	73.8	3.9	5.8	4.2	27.3	130.7	48.9	183.9	3.9	30.7	10.6	5.8	373.7	135.5	278.5	55.2	4.5	29.5	17.5	4.2	155.2	40.6	5.5	30.5	24.5	679.9	101.3	107.5	671.9	3.9	107.0	10.6	3.9	439.8	33.3	3.9	44.4	3.9	3.9	8.3	3.9	181.2	3.9	4.2	9.0	1503.1	3.9	242.1	14.4	209.4	3.9	3.9	156.2	84.9	37.5	40.3	64.3	5.8	4.5	19.7	3.9	168.5	87.6	4.2	199.1	73.0	4.2	718.5	3.9	3.9	50.0	958.6	3.9	36.5	197.6	166.2	336.5	230.5	59.6	3.9	310.0	30.2	25.4	122.2	3.9	3.9	3.9	435.4	312.8	109.5	178.9	194.0	3.9	232.6	69.3	3.9	131.8	7.4	4.2	3.9	4.5	13.4	96.4	4.5	67.2	20.4	4.2	15.0	3.9	40.9	93.9	10.6	3.9	321.3	20.9	3.9	4.9	4.2	3.9	3.9	4.2	67.4	3.9	43.1	3.9	3.9	175.2	371.9	3.9	247.9	59.2	152.4	3.9	3.9	3.9	40.6	304.6	190.0	89.3	226.3	51.1	41.9	71.9	3.9	50.1	120.4	3.9	166.9	246.5	48.8	23.5	99.6	28.8	3.9	3.9	95.6	3.9	6.1	28.9	556.0	3.9	246.2	4.2	3.9	172.4	164.6	3.9	659.2	305.6	65.3	3.9	3.9	3.9	63.6	4.9	92.0	3.9	4.2	320.9	4.6	1495.4	26.7	375.3	39.4	26.0	810.3	10.8	28.3	44.0	9.0	4.2	10.2	27.3	58.4	381.3	83.0	105.8	198.1	51.6	104.3	4.2	3.9	3.9	3.9	85.3	266.9	184.8	39.0	44.4	94.7	3.9	108.2	24.5	18.4	3.9	15.6	4.2	95.9	4.5	138.5	77.4	52.3	961.8	3.9	111.8	327.3	16.2	374.0	370.5	20.4	240.5
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	1.2	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	1.2	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	78.2	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	1.2	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Succiniclasticum	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.4	2.1	2.1	2.1	2.1	5.0	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.4	2.1	2.1	2.1	2.1	2.1	2.1	2.1	1846.2	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	3.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	7.5	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.4	2.1	2.1	2.1	2.1	2.1	54.0	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.4	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	31.6	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	11.3	2.1	2.4	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	45.7	2.1	2.1	225.8	2.1	2.1	2.1	2.1	99.9	2.1	2.1	2.1	2.1	2.1	2.1	2.1	278.0	2.4	2.1	2.1	2.1	93.9	2.1	2.4	2.1	2.1	2.1	2.1	2.4	2.1	2.1	249.2	2.1	2.1	2.1	2.1	2.1	2.1	2.1	3.7	2.1	2.1	2.1	2.1	195.2	2.1	2.1	2.7	2.1	2.1	373.6	169.1	2.4	2.1	2.1	2.1	2.1	2.1	2.1	36.6	2.1	2.1	2.1	2.4	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.4	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.4	3.1	2.1	40.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	1694.8	2.1	2.1	2.1	2.1	144.8	2.1	2.1	2.1	2.1	2.1	2.1	2.1
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella	9.1	1.2	3.1	25.9	1.2	1.2	2.8	1.2	63.6	1.5	1.2	22.7	1.2	4.1	1.5	1.2	2.5	9.4	1.2	1.5	2.5	7.9	1.5	1.2	2.2	1.5	1.2	1.2	1.2	282.2	1.2	1.2	1.9	1.2	3.1	3.4	1.2	1.5	1.8	4.7	12.0	1.2	1.2	34.2	7.5	1.2	160.0	1.5	149.8	1.2	1.2	1.5	1.8	1.2	1.2	1.2	1.8	28.7	1.2	1.2	1.2	1.2	1.2	1.2	2.5	1.5	1.2	1.2	6.3	1.5	1.2	1.8	4.7	1.2	1.2	2.2	8.8	1.5	2.2	1.8	25.0	1.8	5.7	1.2	1.2	1.2	1.5	202.1	1.2	6.3	2.2	2.2	2.8	5.0	1.8	133.8	55.9	1.2	1.8	1.8	1.2	1.2	1.2	1.5	1.2	1.2	20.5	1.2	16.1	6.0	1.2	1.2	2.5	1.2	1.2	1.2	1.2	3.4	1.2	1.2	85.8	1.2	2.2	1.2	80.1	1.5	1.2	1.2	2.2	282.5	1.2	1.2	7.5	4.4	2.5	2.8	5.0	1.8	1.2	1.2	1.2	1.5	2.5	18.6	1.5	1.2	1.2	1.2	1.2	1.8	1.5	4.7	1.2	1.2	1.2	1.2	1.2	1.2	1.5	1.2	2.2	157.1	1.2	2.8	5.3	15.7	1.2	45.2	1.5	277.2	31.7	2.2	7.2	9.4	1.2	1.5	2.5	1.8	1.2	1.2	1.5	1.2	3.1	1.2	5.6	1.2	1.2	1.2	5.0	1.2	1.5	1.2	2.2	96.1	1.2	1.8	1.9	1.2	1.8	1.5	88.1	19.5	2.5	2.2	3.4	6.3	43.6	2.2	4.4	1.2	1.2	3.1	2.8	1.5	1.2	2.2	1.2	2.2	1.2	1.5	2.5	1.2	1.2	2.2	2002.2	1.5	1.2	1.5	1.2	1.2	6.6	2.5	1.2	1.2	1.2	36.0	2.8	1.2	424.3	2.5	1.2	31.0	1.5	1.2	1.2	1.2	1.2	4.7	57.9	1.2	1.5	1.5	2.5	3.4	1.2	1.5	1.2	1.2	1.5	1.2	1.2	306.9	55.9	5.3	1.2	1.2	1.5	2.5	1.5	1.2	1.8	1.2	1.2	1.2	1.5	2.2
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__VeillonellaceaeFA	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.9	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.9	0.6	0.6	0.6	0.6	0.6	0.6	1.3	1.2	0.6	0.6	0.6	0.6	0.6	0.6	0.9	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	1.2	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	1.9	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	1.3	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.9	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	1.2	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	1.2	0.6	0.9	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae;Other	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	1.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
